order_item_id,order_id,date_key,time_key,pizza_key,order_ts,quantity,unit_price,total_price,total_price_source,price_variance_flag,order_line_count,order_pizza_count,order_total_value
283,118,20150102,19,75,2015-01-02 19:26:59,1,12.0,12.0,12.0,False,2,2,32.75
284,119,20150102,19,22,2015-01-02 19:32:29,1,14.75,14.75,14.75,False,1,1,14.75
285,120,20150102,19,18,2015-01-02 19:35:07,1,12.0,12.0,12.0,False,3,3,42.75
286,120,20150102,19,27,2015-01-02 19:35:07,1,10.5,10.5,10.5,False,3,3,42.75
287,120,20150102,19,77,2015-01-02 19:35:07,1,20.25,20.25,20.25,False,3,3,42.75
288,121,20150102,19,2,2015-01-02 19:38:48,1,16.75,16.75,16.75,False,4,4,75.7
289,121,20150102,19,23,2015-01-02 19:38:48,1,17.95,17.95,17.95,False,4,4,75.7
290,121,20150102,19,62,2015-01-02 19:38:48,1,20.25,20.25,20.25,False,4,4,75.7
291,121,20150102,19,68,2015-01-02 19:38:48,1,20.75,20.75,20.75,False,4,4,75.7
292,122,20150102,19,34,2015-01-02 19:50:19,1,16.5,16.5,16.5,False,1,1,16.5
293,123,20150102,20,30,2015-01-02 20:12:09,1,12.0,12.0,12.0,False,1,1,12.0
294,124,20150102,20,1,2015-01-02 20:12:34,1,12.75,12.75,12.75,False,4,4,65.75
295,124,20150102,20,62,2015-01-02 20:12:34,1,20.25,20.25,20.25,False,4,4,65.75
296,124,20150102,20,71,2015-01-02 20:12:34,1,20.75,20.75,20.75,False,4,4,65.75
297,124,20150102,20,84,2015-01-02 20:12:34,1,12.0,12.0,12.0,False,4,4,65.75
298,125,20150102,20,87,2015-01-02 20:31:06,1,25.5,25.5,25.5,False,1,1,25.5
299,126,20150102,20,91,2015-01-02 20:53:42,1,20.25,20.25,20.25,False,1,1,20.25
300,127,20150102,20,52,2015-01-02 20:58:23,1,12.5,12.5,12.5,False,1,1,12.5
301,128,20150102,21,69,2015-01-02 21:05:06,1,12.5,12.5,12.5,False,1,1,12.5
302,129,20150102,21,4,2015-01-02 21:13:02,1,12.0,12.0,12.0,False,2,2,28.0
303,129,20150102,21,85,2015-01-02 21:13:02,1,16.0,16.0,16.0,False,2,2,28.0
304,130,20150102,21,27,2015-01-02 21:14:55,1,10.5,10.5,10.5,False,4,4,59.75
305,130,20150102,21,32,2015-01-02 21:14:55,1,20.5,20.5,20.5,False,4,4,59.75
306,130,20150102,21,43,2015-01-02 21:14:55,1,16.0,16.0,16.0,False,4,4,59.75
307,130,20150102,21,66,2015-01-02 21:14:55,1,12.75,12.75,12.75,False,4,4,59.75
308,131,20150102,21,17,2015-01-02 21:33:10,1,20.75,20.75,20.75,False,4,4,63.75
309,131,20150102,21,21,2015-01-02 21:33:10,1,18.5,18.5,18.5,False,4,4,63.75
310,131,20150102,21,24,2015-01-02 21:33:10,1,12.0,12.0,12.0,False,4,4,63.75
311,131,20150102,21,78,2015-01-02 21:33:10,1,12.5,12.5,12.5,False,4,4,63.75
312,132,20150102,21,51,2015-01-02 21:42:45,1,9.75,9.75,9.75,False,1,1,9.75
313,133,20150102,22,3,2015-01-02 22:00:17,1,20.75,20.75,20.75,False,3,3,49.25
314,133,20150102,22,29,2015-01-02 22:00:17,1,16.5,16.5,16.5,False,3,3,49.25
315,133,20150102,22,84,2015-01-02 22:00:17,1,12.0,12.0,12.0,False,3,3,49.25
316,134,20150102,22,4,2015-01-02 22:13:24,1,12.0,12.0,12.0,False,3,3,45.25
317,134,20150102,22,68,2015-01-02 22:13:24,1,20.75,20.75,20.75,False,3,3,45.25
318,134,20150102,22,78,2015-01-02 22:13:24,1,12.5,12.5,12.5,False,3,3,45.25
319,135,20150102,22,91,2015-01-02 22:29:34,1,20.25,20.25,20.25,False,1,1,20.25
320,136,20150102,22,21,2015-01-02 22:32:49,1,18.5,18.5,18.5,False,2,2,31.0
321,136,20150102,22,54,2015-01-02 22:32:49,1,12.5,12.5,12.5,False,2,2,31.0
322,137,20150103,11,41,2015-01-03 11:34:10,1,20.25,20.25,20.25,False,3,3,46.5
323,137,20150103,11,51,2015-01-03 11:34:10,1,9.75,9.75,9.75,False,3,3,46.5
324,137,20150103,11,70,2015-01-03 11:34:10,1,16.5,16.5,16.5,False,3,3,46.5
325,138,20150103,11,10,2015-01-03 11:44:50,1,16.75,16.75,16.75,False,4,4,71.95
326,138,20150103,11,23,2015-01-03 11:44:50,1,17.95,17.95,17.95,False,4,4,71.95
327,138,20150103,11,38,2015-01-03 11:44:50,1,21.0,21.0,21.0,False,4,4,71.95
328,138,20150103,11,61,2015-01-03 11:44:50,1,16.25,16.25,16.25,False,4,4,71.95
329,139,20150103,11,21,2015-01-03 11:57:39,1,18.5,18.5,18.5,False,1,1,18.5
330,140,20150103,12,57,2015-01-03 12:26:44,1,12.5,12.5,12.5,False,2,2,28.5
331,140,20150103,12,90,2015-01-03 12:26:44,1,16.0,16.0,16.0,False,2,2,28.5
332,141,20150103,13,19,2015-01-03 13:16:01,1,16.0,16.0,16.0,False,1,1,16.0
333,142,20150103,13,25,2015-01-03 13:33:59,1,16.0,16.0,16.0,False,1,1,16.0
334,143,20150103,13,9,2015-01-03 13:41:36,1,12.75,12.75,12.75,False,8,8,121.75
335,143,20150103,13,18,2015-01-03 13:41:36,1,12.0,12.0,12.0,False,8,8,121.75
336,143,20150103,13,29,2015-01-03 13:41:36,1,16.5,16.5,16.5,False,8,8,121.75
337,143,20150103,13,43,2015-01-03 13:41:36,1,16.0,16.0,16.0,False,8,8,121.75
338,143,20150103,13,53,2015-01-03 13:41:36,1,15.25,15.25,15.25,False,8,8,121.75
339,143,20150103,13,57,2015-01-03 13:41:36,1,12.5,12.5,12.5,False,8,8,121.75
340,143,20150103,13,83,2015-01-03 13:41:36,1,20.75,20.75,20.75,False,8,8,121.75
341,143,20150103,13,90,2015-01-03 13:41:36,1,16.0,16.0,16.0,False,8,8,121.75
342,144,20150103,13,2,2015-01-03 13:44:28,3,16.75,50.25,50.25,False,12,14,238.45
343,144,20150103,13,4,2015-01-03 13:44:28,1,12.0,12.0,12.0,False,12,14,238.45
344,144,20150103,13,11,2015-01-03 13:44:28,1,20.75,20.75,20.75,False,12,14,238.45
345,144,20150103,13,16,2015-01-03 13:44:28,1,16.75,16.75,16.75,False,12,14,238.45
346,144,20150103,13,21,2015-01-03 13:44:28,1,18.5,18.5,18.5,False,12,14,238.45
347,144,20150103,13,23,2015-01-03 13:44:28,1,17.95,17.95,17.95,False,12,14,238.45
348,144,20150103,13,48,2015-01-03 13:44:28,1,11.0,11.0,11.0,False,12,14,238.45
349,144,20150103,13,68,2015-01-03 13:44:28,1,20.75,20.75,20.75,False,12,14,238.45
350,144,20150103,13,66,2015-01-03 13:44:28,1,12.75,12.75,12.75,False,12,14,238.45
351,144,20150103,13,71,2015-01-03 13:44:28,1,20.75,20.75,20.75,False,12,14,238.45
352,144,20150103,13,82,2015-01-03 13:44:28,1,16.75,16.75,16.75,False,12,14,238.45
353,144,20150103,13,91,2015-01-03 13:44:28,1,20.25,20.25,20.25,False,12,14,238.45
354,145,20150103,13,84,2015-01-03 13:53:48,1,12.0,12.0,12.0,False,1,1,12.0
355,146,20150103,14,11,2015-01-03 14:22:10,1,20.75,20.75,20.75,False,3,3,48.75
356,146,20150103,14,22,2015-01-03 14:22:10,1,14.75,14.75,14.75,False,3,3,48.75
357,146,20150103,14,28,2015-01-03 14:22:10,1,13.25,13.25,13.25,False,3,3,48.75
358,147,20150103,14,87,2015-01-03 14:32:51,1,25.5,25.5,25.5,False,1,1,25.5
359,148,20150103,14,39,2015-01-03 14:40:42,1,12.0,12.0,12.0,False,1,1,12.0
360,149,20150103,14,76,2015-01-03 14:48:45,1,16.0,16.0,16.0,False,1,1,16.0
361,150,20150103,14,52,2015-01-03 14:49:58,1,12.5,12.5,12.5,False,1,1,12.5
362,151,20150103,15,68,2015-01-03 15:09:34,1,20.75,20.75,20.75,False,2,2,33.25
363,151,20150103,15,78,2015-01-03 15:09:34,1,12.5,12.5,12.5,False,2,2,33.25
364,152,20150103,15,27,2015-01-03 15:09:42,1,10.5,10.5,10.5,False,4,4,59.5
365,152,20150103,15,77,2015-01-03 15:09:42,1,20.25,20.25,20.25,False,4,4,59.5
366,152,20150103,15,81,2015-01-03 15:09:42,1,12.75,12.75,12.75,False,4,4,59.5
367,152,20150103,15,85,2015-01-03 15:09:42,1,16.0,16.0,16.0,False,4,4,59.5
368,153,20150103,15,43,2015-01-03 15:16:34,1,16.0,16.0,16.0,False,1,1,16.0
369,154,20150103,15,57,2015-01-03 15:22:43,1,12.5,12.5,12.5,False,1,1,12.5
370,155,20150103,15,15,2015-01-03 15:28:59,1,12.75,12.75,12.75,False,4,4,69.25
371,155,20150103,15,47,2015-01-03 15:28:59,1,20.5,20.5,20.5,False,4,4,69.25
372,155,20150103,15,53,2015-01-03 15:28:59,1,15.25,15.25,15.25,False,4,4,69.25
373,155,20150103,15,56,2015-01-03 15:28:59,1,20.75,20.75,20.75,False,4,4,69.25
374,156,20150103,15,46,2015-01-03 15:42:19,1,16.0,16.0,16.0,False,2,2,36.75
375,156,20150103,15,83,2015-01-03 15:42:19,1,20.75,20.75,20.75,False,2,2,36.75
376,157,20150103,15,35,2015-01-03 15:43:03,1,20.75,20.75,20.75,False,4,4,69.5
377,157,20150103,15,40,2015-01-03 15:43:03,1,16.0,16.0,16.0,False,4,4,69.5
378,157,20150103,15,61,2015-01-03 15:43:03,1,16.25,16.25,16.25,False,4,4,69.5
379,157,20150103,15,73,2015-01-03 15:43:03,1,16.5,16.5,16.5,False,4,4,69.5
380,158,20150103,15,37,2015-01-03 15:54:30,1,16.75,16.75,16.75,False,2,2,33.5
381,158,20150103,15,82,2015-01-03 15:54:30,1,16.75,16.75,16.75,False,2,2,33.5
382,159,20150103,15,23,2015-01-03 15:59:22,1,17.95,17.95,17.95,False,2,2,34.7
383,159,20150103,15,82,2015-01-03 15:59:22,1,16.75,16.75,16.75,False,2,2,34.7
384,160,20150103,16,19,2015-01-03 16:35:33,1,16.0,16.0,16.0,False,1,1,16.0
385,161,20150103,16,27,2015-01-03 16:43:46,1,10.5,10.5,10.5,False,3,3,52.5
386,161,20150103,16,70,2015-01-03 16:43:46,1,16.5,16.5,16.5,False,3,3,52.5
387,161,20150103,16,87,2015-01-03 16:43:46,1,25.5,25.5,25.5,False,3,3,52.5
388,162,20150103,16,4,2015-01-03 16:51:22,1,12.0,12.0,12.0,False,1,1,12.0
389,163,20150103,16,28,2015-01-03 16:54:54,1,13.25,13.25,13.25,False,3,3,44.5
390,163,20150103,16,53,2015-01-03 16:54:54,1,15.25,15.25,15.25,False,3,3,44.5
391,163,20150103,16,85,2015-01-03 16:54:54,1,16.0,16.0,16.0,False,3,3,44.5
392,164,20150103,16,11,2015-01-03 16:56:33,1,20.75,20.75,20.75,False,2,2,33.25
393,164,20150103,16,52,2015-01-03 16:56:33,1,12.5,12.5,12.5,False,2,2,33.25
394,165,20150103,16,58,2015-01-03 16:57:37,1,16.5,16.5,16.5,False,1,1,16.5
395,166,20150103,16,57,2015-01-03 16:58:51,1,12.5,12.5,12.5,False,1,1,12.5
396,167,20150103,17,3,2015-01-03 17:00:49,1,20.75,20.75,20.75,False,3,3,49.75
397,167,20150103,17,34,2015-01-03 17:00:49,1,16.5,16.5,16.5,False,3,3,49.75
398,167,20150103,17,52,2015-01-03 17:00:49,1,12.5,12.5,12.5,False,3,3,49.75
399,168,20150103,17,4,2015-01-03 17:02:27,1,12.0,12.0,12.0,False,2,2,28.0
400,168,20150103,17,90,2015-01-03 17:02:27,1,16.0,16.0,16.0,False,2,2,28.0
401,169,20150103,17,23,2015-01-03 17:15:48,1,17.95,17.95,17.95,False,3,3,46.2
402,169,20150103,17,30,2015-01-03 17:15:48,1,12.0,12.0,12.0,False,3,3,46.2
403,169,20150103,17,61,2015-01-03 17:15:48,1,16.25,16.25,16.25,False,3,3,46.2
404,170,20150103,17,29,2015-01-03 17:21:31,1,16.5,16.5,16.5,False,1,1,16.5
405,171,20150103,17,46,2015-01-03 17:23:03,1,16.0,16.0,16.0,False,1,1,16.0
406,172,20150103,17,45,2015-01-03 17:29:24,1,12.0,12.0,12.0,False,3,3,49.25
407,172,20150103,17,79,2015-01-03 17:29:24,1,16.5,16.5,16.5,False,3,3,49.25
408,172,20150103,17,83,2015-01-03 17:29:24,1,20.75,20.75,20.75,False,3,3,49.25
409,173,20150103,17,10,2015-01-03 17:35:30,1,16.75,16.75,16.75,False,3,3,53.0
410,173,20150103,17,19,2015-01-03 17:35:30,1,16.0,16.0,16.0,False,3,3,53.0
411,173,20150103,17,91,2015-01-03 17:35:30,1,20.25,20.25,20.25,False,3,3,53.0
412,174,20150103,17,4,2015-01-03 17:37:49,1,12.0,12.0,12.0,False,4,4,65.5
413,174,20150103,17,11,2015-01-03 17:37:49,1,20.75,20.75,20.75,False,4,4,65.5
414,174,20150103,17,10,2015-01-03 17:37:49,1,16.75,16.75,16.75,False,4,4,65.5
415,174,20150103,17,31,2015-01-03 17:37:49,1,16.0,16.0,16.0,False,4,4,65.5
416,175,20150103,17,35,2015-01-03 17:50:51,1,20.75,20.75,20.75,False,1,1,20.75
417,176,20150103,17,11,2015-01-03 17:51:57,1,20.75,20.75,20.75,False,2,2,37.25
418,176,20150103,17,55,2015-01-03 17:51:57,1,16.5,16.5,16.5,False,2,2,37.25
419,177,20150103,17,45,2015-01-03 17:54:36,1,12.0,12.0,12.0,False,2,2,32.75
420,177,20150103,17,83,2015-01-03 17:54:36,1,20.75,20.75,20.75,False,2,2,32.75
421,178,20150103,18,56,2015-01-03 18:15:03,1,20.75,20.75,20.75,False,1,1,20.75
422,179,20150103,18,29,2015-01-03 18:20:14,1,16.5,16.5,16.5,False,3,3,44.75
423,179,20150103,18,61,2015-01-03 18:20:14,1,16.25,16.25,16.25,False,3,3,44.75
424,179,20150103,18,89,2015-01-03 18:20:14,1,12.0,12.0,12.0,False,3,3,44.75
425,180,20150103,18,20,2015-01-03 18:33:34,1,20.5,20.5,20.5,False,2,2,41.25
426,180,20150103,18,59,2015-01-03 18:33:34,1,20.75,20.75,20.75,False,2,2,41.25
427,181,20150103,18,44,2015-01-03 18:49:32,1,20.25,20.25,20.25,False,1,1,20.25
428,182,20150103,18,5,2015-01-03 18:50:10,1,23.65,23.65,23.65,False,2,2,44.4
429,182,20150103,18,56,2015-01-03 18:50:10,1,20.75,20.75,20.75,False,2,2,44.4
430,183,20150103,18,46,2015-01-03 18:54:55,1,16.0,16.0,16.0,False,3,3,49.25
431,183,20150103,18,74,2015-01-03 18:54:55,1,20.75,20.75,20.75,False,3,3,49.25
432,183,20150103,18,72,2015-01-03 18:54:55,1,12.5,12.5,12.5,False,3,3,49.25
433,184,20150103,18,29,2015-01-03 18:59:05,1,16.5,16.5,16.5,False,1,1,16.5
434,185,20150103,19,61,2015-01-03 19:08:33,1,16.25,16.25,16.25,False,2,2,28.75
435,185,20150103,19,72,2015-01-03 19:08:33,1,12.5,12.5,12.5,False,2,2,28.75
436,186,20150103,19,44,2015-01-03 19:36:00,1,20.25,20.25,20.25,False,4,4,82.5
437,186,20150103,19,68,2015-01-03 19:36:00,1,20.75,20.75,20.75,False,4,4,82.5
438,186,20150103,19,74,2015-01-03 19:36:00,1,20.75,20.75,20.75,False,4,4,82.5
439,186,20150103,19,83,2015-01-03 19:36:00,1,20.75,20.75,20.75,False,4,4,82.5
440,187,20150103,19,21,2015-01-03 19:37:12,1,18.5,18.5,18.5,False,2,2,39.25
441,187,20150103,19,74,2015-01-03 19:37:12,1,20.75,20.75,20.75,False,2,2,39.25
442,188,20150103,20,21,2015-01-03 20:08:39,1,18.5,18.5,18.5,False,3,3,49.0
443,188,20150103,20,51,2015-01-03 20:08:39,1,9.75,9.75,9.75,False,3,3,49.0
444,188,20150103,20,56,2015-01-03 20:08:39,1,20.75,20.75,20.75,False,3,3,49.0
445,189,20150103,20,4,2015-01-03 20:12:14,2,12.0,24.0,24.0,False,2,3,36.75
446,189,20150103,20,81,2015-01-03 20:12:14,1,12.75,12.75,12.75,False,2,3,36.75
447,190,20150103,20,3,2015-01-03 20:14:23,1,20.75,20.75,20.75,False,4,4,67.25
448,190,20150103,20,22,2015-01-03 20:14:23,1,14.75,14.75,14.75,False,4,4,67.25
449,190,20150103,20,48,2015-01-03 20:14:23,1,11.0,11.0,11.0,False,4,4,67.25
450,190,20150103,20,59,2015-01-03 20:14:23,1,20.75,20.75,20.75,False,4,4,67.25
451,191,20150103,20,11,2015-01-03 20:24:50,1,20.75,20.75,20.75,False,2,2,37.5
452,191,20150103,20,13,2015-01-03 20:24:50,1,16.75,16.75,16.75,False,2,2,37.5
453,192,20150103,20,60,2015-01-03 20:30:08,1,12.25,12.25,12.25,False,2,2,33.0
454,192,20150103,20,68,2015-01-03 20:30:08,1,20.75,20.75,20.75,False,2,2,33.0
455,193,20150103,20,4,2015-01-03 20:55:47,1,12.0,12.0,12.0,False,3,4,70.25
456,193,20150103,20,10,2015-01-03 20:55:47,1,16.75,16.75,16.75,False,3,4,70.25
457,193,20150103,20,14,2015-01-03 20:55:47,2,20.75,41.5,41.5,False,3,4,70.25
458,194,20150103,21,1,2015-01-03 21:21:24,1,12.75,12.75,12.75,False,1,1,12.75
459,195,20150103,21,3,2015-01-03 21:25:20,1,20.75,20.75,20.75,False,1,1,20.75
460,196,20150103,21,60,2015-01-03 21:40:14,1,12.25,12.25,12.25,False,3,3,44.75
461,196,20150103,21,70,2015-01-03 21:40:14,1,16.5,16.5,16.5,False,3,3,44.75
462,196,20150103,21,90,2015-01-03 21:40:14,1,16.0,16.0,16.0,False,3,3,44.75
463,197,20150103,21,23,2015-01-03 21:47:48,1,17.95,17.95,17.95,False,4,4,80.2
464,197,20150103,21,32,2015-01-03 21:47:48,1,20.5,20.5,20.5,False,4,4,80.2
465,197,20150103,21,38,2015-01-03 21:47:48,1,21.0,21.0,21.0,False,4,4,80.2
466,197,20150103,21,65,2015-01-03 21:47:48,1,20.75,20.75,20.75,False,4,4,80.2
467,198,20150103,21,4,2015-01-03 21:55:42,1,12.0,12.0,12.0,False,2,2,32.75
468,198,20150103,21,14,2015-01-03 21:55:42,1,20.75,20.75,20.75,False,2,2,32.75
469,199,20150103,22,13,2015-01-03 22:10:38,1,16.75,16.75,16.75,False,1,1,16.75
470,200,20150103,22,87,2015-01-03 22:24:05,1,25.5,25.5,25.5,False,1,1,25.5
471,201,20150103,22,7,2015-01-03 22:29:59,1,16.25,16.25,16.25,False,4,4,83.25
472,201,20150103,22,17,2015-01-03 22:29:59,1,20.75,20.75,20.75,False,4,4,83.25
473,201,20150103,22,35,2015-01-03 22:29:59,1,20.75,20.75,20.75,False,4,4,83.25
474,201,20150103,22,87,2015-01-03 22:29:59,1,25.5,25.5,25.5,False,4,4,83.25
475,202,20150103,22,9,2015-01-03 22:50:29,1,12.75,12.75,12.75,False,1,1,12.75
476,203,20150104,11,11,2015-01-04 11:30:48,1,20.75,20.75,20.75,False,4,4,67.0
477,203,20150104,11,37,2015-01-04 11:30:48,1,16.75,16.75,16.75,False,4,4,67.0
478,203,20150104,11,50,2015-01-04 11:30:48,1,17.5,17.5,17.5,False,4,4,67.0
479,203,20150104,11,84,2015-01-04 11:30:48,1,12.0,12.0,12.0,False,4,4,67.0
480,204,20150104,11,71,2015-01-04 11:36:25,1,20.75,20.75,20.75,False,1,1,20.75
481,205,20150104,11,9,2015-01-04 11:43:54,1,12.75,12.75,12.75,False,3,3,42.0
482,205,20150104,11,13,2015-01-04 11:43:54,1,16.75,16.75,16.75,False,3,3,42.0
483,205,20150104,11,57,2015-01-04 11:43:54,1,12.5,12.5,12.5,False,3,3,42.0
484,206,20150104,11,46,2015-01-04 11:45:10,1,16.0,16.0,16.0,False,3,3,46.5
485,206,20150104,11,51,2015-01-04 11:45:10,1,9.75,9.75,9.75,False,3,3,46.5
486,206,20150104,11,71,2015-01-04 11:45:10,1,20.75,20.75,20.75,False,3,3,46.5
487,207,20150104,12,71,2015-01-04 12:03:58,1,20.75,20.75,20.75,False,1,1,20.75
488,208,20150104,12,3,2015-01-04 12:12:05,1,20.75,20.75,20.75,False,5,5,78.75
489,208,20150104,12,1,2015-01-04 12:12:05,1,12.75,12.75,12.75,False,5,5,78.75
490,208,20150104,12,13,2015-01-04 12:12:05,1,16.75,16.75,16.75,False,5,5,78.75
491,208,20150104,12,52,2015-01-04 12:12:05,1,12.5,12.5,12.5,False,5,5,78.75
492,208,20150104,12,85,2015-01-04 12:12:05,1,16.0,16.0,16.0,False,5,5,78.75
493,209,20150104,12,11,2015-01-04 12:29:17,1,20.75,20.75,20.75,False,1,1,20.75
494,210,20150104,12,75,2015-01-04 12:34:13,1,12.0,12.0,12.0,False,1,1,12.0
495,211,20150104,12,51,2015-01-04 12:54:20,1,9.75,9.75,9.75,False,1,1,9.75
496,212,20150104,13,32,2015-01-04 13:16:03,1,20.5,20.5,20.5,False,1,1,20.5
497,213,20150104,13,23,2015-01-04 13:20:39,1,17.95,17.95,17.95,False,1,1,17.95
498,214,20150104,13,32,2015-01-04 13:39:16,1,20.5,20.5,20.5,False,4,4,65.5
499,214,20150104,13,34,2015-01-04 13:39:16,1,16.5,16.5,16.5,False,4,4,65.5
500,214,20150104,13,42,2015-01-04 13:39:16,1,12.0,12.0,12.0,False,4,4,65.5
501,214,20150104,13,73,2015-01-04 13:39:16,1,16.5,16.5,16.5,False,4,4,65.5
502,215,20150104,13,24,2015-01-04 13:44:49,1,12.0,12.0,12.0,False,1,1,12.0
503,216,20150104,14,2,2015-01-04 14:31:56,1,16.75,16.75,16.75,False,3,3,51.75
504,216,20150104,14,21,2015-01-04 14:31:56,1,18.5,18.5,18.5,False,3,3,51.75
505,216,20150104,14,29,2015-01-04 14:31:56,1,16.5,16.5,16.5,False,3,3,51.75
506,217,20150104,14,19,2015-01-04 14:35:03,1,16.0,16.0,16.0,False,2,2,28.0
507,217,20150104,14,75,2015-01-04 14:35:03,1,12.0,12.0,12.0,False,2,2,28.0
508,218,20150104,14,70,2015-01-04 14:35:11,1,16.5,16.5,16.5,False,1,1,16.5
509,219,20150104,14,3,2015-01-04 14:42:01,1,20.75,20.75,20.75,False,4,4,71.75
510,219,20150104,14,21,2015-01-04 14:42:01,1,18.5,18.5,18.5,False,4,4,71.75
511,219,20150104,14,55,2015-01-04 14:42:01,1,16.5,16.5,16.5,False,4,4,71.75
512,219,20150104,14,76,2015-01-04 14:42:01,1,16.0,16.0,16.0,False,4,4,71.75
513,220,20150104,15,27,2015-01-04 15:31:59,1,10.5,10.5,10.5,False,4,4,63.75
514,220,20150104,15,30,2015-01-04 15:31:59,1,12.0,12.0,12.0,False,4,4,63.75
515,220,20150104,15,47,2015-01-04 15:31:59,1,20.5,20.5,20.5,False,4,4,63.75
516,220,20150104,15,71,2015-01-04 15:31:59,1,20.75,20.75,20.75,False,4,4,63.75
517,221,20150104,15,21,2015-01-04 15:33:18,1,18.5,18.5,18.5,False,3,3,47.0
518,221,20150104,15,58,2015-01-04 15:33:18,1,16.5,16.5,16.5,False,3,3,47.0
519,221,20150104,15,84,2015-01-04 15:33:18,1,12.0,12.0,12.0,False,3,3,47.0
520,222,20150104,15,23,2015-01-04 15:46:38,1,17.95,17.95,17.95,False,2,2,30.2
521,222,20150104,15,60,2015-01-04 15:46:38,1,12.25,12.25,12.25,False,2,2,30.2
522,223,20150104,16,48,2015-01-04 16:08:20,1,11.0,11.0,11.0,False,1,1,11.0
523,224,20150104,16,12,2015-01-04 16:39:58,1,12.75,12.75,12.75,False,4,4,66.0
524,224,20150104,16,34,2015-01-04 16:39:58,1,16.5,16.5,16.5,False,4,4,66.0
525,224,20150104,16,46,2015-01-04 16:39:58,1,16.0,16.0,16.0,False,4,4,66.0
526,224,20150104,16,83,2015-01-04 16:39:58,1,20.75,20.75,20.75,False,4,4,66.0
527,225,20150104,16,3,2015-01-04 16:41:48,1,20.75,20.75,20.75,False,3,3,50.25
528,225,20150104,16,2,2015-01-04 16:41:48,1,16.75,16.75,16.75,False,3,3,50.25
529,225,20150104,16,66,2015-01-04 16:41:48,1,12.75,12.75,12.75,False,3,3,50.25
530,226,20150104,16,20,2015-01-04 16:59:39,1,20.5,20.5,20.5,False,1,1,20.5
531,227,20150104,17,2,2015-01-04 17:24:39,1,16.75,16.75,16.75,False,2,2,32.75
532,227,20150104,17,85,2015-01-04 17:24:39,1,16.0,16.0,16.0,False,2,2,32.75
533,228,20150104,17,36,2015-01-04 17:31:24,1,12.75,12.75,12.75,False,1,1,12.75
534,229,20150104,17,38,2015-01-04 17:37:57,1,21.0,21.0,21.0,False,3,3,54.25
535,229,20150104,17,59,2015-01-04 17:37:57,1,20.75,20.75,20.75,False,3,3,54.25
536,229,20150104,17,72,2015-01-04 17:37:57,1,12.5,12.5,12.5,False,3,3,54.25
537,230,20150104,17,82,2015-01-04 17:58:38,1,16.75,16.75,16.75,False,1,1,16.75
538,231,20150104,18,11,2015-01-04 18:04:18,1,20.75,20.75,20.75,False,3,3,45.25
539,231,20150104,18,45,2015-01-04 18:04:18,1,12.0,12.0,12.0,False,3,3,45.25
540,231,20150104,18,57,2015-01-04 18:04:18,1,12.5,12.5,12.5,False,3,3,45.25
541,232,20150104,18,2,2015-01-04 18:21:59,1,16.75,16.75,16.75,False,2,2,37.5
542,232,20150104,18,80,2015-01-04 18:21:59,1,20.75,20.75,20.75,False,2,2,37.5
543,233,20150104,18,75,2015-01-04 18:26:51,1,12.0,12.0,12.0,False,1,1,12.0
544,234,20150104,18,13,2015-01-04 18:36:09,1,16.75,16.75,16.75,False,3,3,45.25
545,234,20150104,18,33,2015-01-04 18:36:09,1,12.5,12.5,12.5,False,3,3,45.25
546,234,20150104,18,46,2015-01-04 18:36:09,1,16.0,16.0,16.0,False,3,3,45.25
547,235,20150104,18,10,2015-01-04 18:51:30,1,16.75,16.75,16.75,False,1,1,16.75
548,236,20150104,19,20,2015-01-04 19:21:04,1,20.5,20.5,20.5,False,2,2,36.5
549,236,20150104,19,25,2015-01-04 19:21:04,1,16.0,16.0,16.0,False,2,2,36.5
550,237,20150104,19,24,2015-01-04 19:27:48,1,12.0,12.0,12.0,False,1,1,12.0
551,238,20150104,19,74,2015-01-04 19:45:15,1,20.75,20.75,20.75,False,1,1,20.75
552,239,20150104,19,35,2015-01-04 19:57:52,1,20.75,20.75,20.75,False,2,2,37.5
553,239,20150104,19,82,2015-01-04 19:57:52,1,16.75,16.75,16.75,False,2,2,37.5
554,240,20150104,20,22,2015-01-04 20:10:24,1,14.75,14.75,14.75,False,1,1,14.75
555,241,20150104,20,61,2015-01-04 20:11:25,1,16.25,16.25,16.25,False,2,2,37.0
556,241,20150104,20,80,2015-01-04 20:11:25,1,20.75,20.75,20.75,False,2,2,37.0
557,242,20150104,20,7,2015-01-04 20:15:29,1,16.25,16.25,16.25,False,3,3,53.0
558,242,20150104,20,83,2015-01-04 20:15:29,1,20.75,20.75,20.75,False,3,3,53.0
559,242,20150104,20,90,2015-01-04 20:15:29,1,16.0,16.0,16.0,False,3,3,53.0
560,243,20150104,20,20,2015-01-04 20:26:17,1,20.5,20.5,20.5,False,2,2,33.0
561,243,20150104,20,78,2015-01-04 20:26:17,1,12.5,12.5,12.5,False,2,2,33.0
562,244,20150104,20,33,2015-01-04 20:26:22,1,12.5,12.5,12.5,False,2,2,33.25
563,244,20150104,20,71,2015-01-04 20:26:22,1,20.75,20.75,20.75,False,2,2,33.25
564,245,20150104,20,3,2015-01-04 20:28:41,1,20.75,20.75,20.75,False,2,2,41.5
565,245,20150104,20,17,2015-01-04 20:28:41,1,20.75,20.75,20.75,False,2,2,41.5
566,246,20150104,20,13,2015-01-04 20:30:48,1,16.75,16.75,16.75,False,2,2,32.0
